Japanese Name,English Name,Id,Adjusted Id,Icon,Normal Quality,High Quality,Normal Quality RP,High Quality RP,Linked Inner,HQ Linked Inner,Sounds,Cast Sounds,Material Anim,Material Anim Ex,Hand Textures,HQ Hand Textures
カタフラーク・レッグ,Cataphract Legs,300060,300060,02e53030681d8b2fa935a9a784df076c,6ca93a9d21a6c64757f4e2a7ce672a0f,a96bd70a4eb4c51622a6708dccbd5bb1,,,,,,ce0f336f8383aeba8d5ae02651ce8ceb,,,,
カタフラーク・レッグ/2,Cataphract Legs/2,300061,300060,112ce735735a33caa4cd88f66d85feb1,6ca93a9d21a6c64757f4e2a7ce672a0f,a96bd70a4eb4c51622a6708dccbd5bb1,,,,,,,,,,
ヴェテルノ・レッグ,Veterno Legs,300070,300070,d59fbfc1e48b104082ca767a1151e815,8fc349f93c3013b21890f8d1e063d68e,7bd2dbc318f1323c1f4eff133b130ff0,,,,,,255dfb30e5a613a5adc199f0191e1e92,,,,
ヴェテルノ・レッグ/2,Veterno Legs/2,300071,300070,8b8672c2ee9d80ff0a95c7bf6a92a160,8fc349f93c3013b21890f8d1e063d68e,7bd2dbc318f1323c1f4eff133b130ff0,,,,,,,,,,
アクラオ・レッグ,Demon King Legs,300080,300080,77dae9294e5aaaaf56a3c28765c1f5eb,025d77688b4d25ab813c36ea118236d2,d805d6711492c7e8c5903780e0772885,,,,,,1a83bd30138fbd3fe151138ce1d7e546,,,,
アクラオ・レッグ/2,Demon King Legs/2,300081,300080,a88a8ebfcb9b3ba0ab15fb312f83bd96,025d77688b4d25ab813c36ea118236d2,d805d6711492c7e8c5903780e0772885,,,,,,,,,,
ディガーン・レッグ/B,Di Gant Legs/B,300090,300090,3dcd209d56d95a753183913bed17f08f,5db6e63135aa43ea1797fe441b250785,c45027b83dccb2053d6b903380a49432,,,,,,2bbc2c665ffa8b823c916c68031ef88d,,,,
ディガーン・レッグ/B2,Di Gant Legs/B2,300091,300091,c16d5261b08aeebe3ca176b435983605,561b1e1837355d0ef7f240e3cbbfd15c,2765b31ba3ab42cf7c9fb7df52997eb8,,,,,,2bbc2c665ffa8b823c916c68031ef88d,,,,
ザンナ・レッグ/B,Zanna Legs/B,300120,300120,25d6eb6b48b8c08561f738c338166834,142a9be1f470ec5c63de9fe345b9a08b,e417fc2b768ee447765e9cde2aa25d12,,,,,,2bd05076bb0a7d606b6ec41de415ce69,,,,
ザンナ・レッグ/B2,Zanna Legs/B2,300121,300121,0391ca6b27eac439ef70092fbdda8a91,53d9ef5b057279615bc6c24437d8732c,3fc85e6aa63f1708349153162bf6c81d,,,,,,2bd05076bb0a7d606b6ec41de415ce69,,,,
ギャレスト・レッグ/B,Garrest Legs/B,300140,300140,034fab8b6171eb1f1ab0f9fa10a2d6d5,ff3d9a47077cc702d8a400764ddf5013,77a9055778e49733f92d9a0c063a3c8a,,,,,,2bd05076bb0a7d606b6ec41de415ce69,,,,
ギャレスト・レッグ/B2,Garrest Legs/B2,300141,300140,3442c5dcd032eed42e9947324d7a2227,ff3d9a47077cc702d8a400764ddf5013,77a9055778e49733f92d9a0c063a3c8a,,,,,,,,,,
ヴェテルノ・レッグ/B,Veterno Legs/B,300150,300150,8045ffbe9b21a34cb0cb5ef642dfad40,7dc16855501b81b7c7d5f5564b93bb62,539b4c5ba67de84fab3ee78d07986044,,,,,,255dfb30e5a613a5adc199f0191e1e92,,,,
ヴェテルノ・レッグ/B2,Veterno Legs/B2,300151,300150,36d87d1f6ff0fd98b4de7041333950c9,7dc16855501b81b7c7d5f5564b93bb62,539b4c5ba67de84fab3ee78d07986044,,,,,,,,,,
カタフラーク・レッグ/B,Cataphract Legs/B,300160,300160,1357c1cd490ebcfcff96ec0438df61b9,0068bf9df9519ab70296bb774873b95b,ecc888c7ee5c76d14beb32e2040286b3,,,,,,ce0f336f8383aeba8d5ae02651ce8ceb,,,,
カタフラーク・レッグ/B2,Cataphract Legs/B2,300161,300160,827b70ffbb04b99bd93c9fdb16d2bc87,0068bf9df9519ab70296bb774873b95b,ecc888c7ee5c76d14beb32e2040286b3,,,,,,,,,,
アクラオ・レッグ/B,Demon King Legs/B,300170,300170,233f3fa8f7839cb2e9ac0788ae4cef93,bd3ed7679f128a74d2b4c4ecf9f28315,11f71233cad5b2c203108f61215c3aa2,,,,,,1a83bd30138fbd3fe151138ce1d7e546,,,,
アクラオ・レッグ/B2,Demon King Legs/B2,300171,300170,2d00274c3767e41f08a8afbdf70448c9,bd3ed7679f128a74d2b4c4ecf9f28315,11f71233cad5b2c203108f61215c3aa2,,,,,,,,,,
カタフラーク・レッグUC,Cataphract Legs UC,300180,300180,25407272b954dcc82a94508186d13568,d787bcc01e8342719f1f6408b9b35962,514e8a7faaba306571780b58b7a4ecca,,,,,,ce0f336f8383aeba8d5ae02651ce8ceb,,,,
ドゥーカー・レッグ,Ruka Legs,300190,300190,5a96cc67278fcb2187f7f6c59ab3a75f,e389d1576ed26decce3e07c57b5edbfb,d0e0cbb435b820927b472ba3603a3c7c,,,,,,1380539051165acf0862243be5f9747d,,,,
ヴェテルノ・レッグUC,Veterno Legs UC,300200,300200,b76cec71850c26070ae8c5948f1f70db,98c8d91b9fa96f3b2c9d85118630e91d,a784c88a0603490bab7bbe455daceb15,,,,,,255dfb30e5a613a5adc199f0191e1e92,,,,
￥チャッピー的戦闘兵器TV3（ＮＰＣモフセンver）NPC用　レッグ,,300209,300209,,5a54105bf20a6c5c5a3727a17160d49f,cd0aa83619b311983b92307ce3179a7a,,,,,,,,,,
ヴェテルノ・レッグUC/B,Veterno Legs UC/B,300210,300210,a3365f83e8509dcee1c126f52ccf3d3d,32f6e2dbc5365ed22b63d65e76ff004d,f60857c4af3660e138f576a61aeaf2ef,,,,,,255dfb30e5a613a5adc199f0191e1e92,,,,
トイフェント・レッグ,Teufent Legs,300220,300220,58c8108a2f9e31f882b55f5fff522222,8208aeacdb226434e5a317793ee35ec3,b7e6e427e268cdfa15bdedb767407cf2,,,,,,2bd05076bb0a7d606b6ec41de415ce69,,,,
トイフェント・レッグ/B,Teufent Legs/B,300230,300230,ea498c58ce617bec9e51254d1d7b8754,277a6687ff0b4aef7a9e53aba3b08ec9,590aa0b3c462b9a3c15752c36aa6235b,,,,,,2bd05076bb0a7d606b6ec41de415ce69,,,,
ドゥーカー・レッグ/B,Ruka Legs/B,300240,300240,841a105a6a625bcde74fccb78871314c,1bfc6d6ca824608dd07449ca1f6bd855,0ed8d9206b48f9de3c71177b29f2c8ad,,,,,,1380539051165acf0862243be5f9747d,,,,
フーディー・レッグ,Fuuji Legs,300250,300250,5821b6488b2099c0c3bdc377d29a1356,959694500dff2d469973c5254540a3df,dd1ade4620c82aa6efd8603f301e3564,,,,,,1380539051165acf0862243be5f9747d,,,,
N-ライナー・レッグ,N-Liner Legs,300260,300260,1a1fa980c0e773a9df7c7285a7d6eeec,f6b251e38aae324f60a8c15ab7c16b05,17daa3b040ce6af45a21db0e3bc441a8,,,,,,2bd05076bb0a7d606b6ec41de415ce69,,,,
N-クリミナル・レッグ,N-Criminal Legs,300270,300270,84a9fc80ec54179e9b39af59237344c5,90e3384d50b5c50c85ba691f8472e31f,5ba3ee9f8c92879bb1523020de1e7ddd,,,,,,1de250682af4cdaed5795edd776a50bf,,,,
N-シュバル・レッグ,N-Cheval Legs,300280,300280,39af0705e8dec5a3958fb110d1a0ee1e,9f1196b6d71924ef719325b676cf774b,32f9ca49d8585e2e7edf385d83f55d7d,,,,,,1de250682af4cdaed5795edd776a50bf,,,,
N-エグザギア・レッグ,N-Exagia Legs,300290,300290,bd5ce9f6507b55572fdd9fda6ddd292d,dcdfe9dd03e84c9efecc166c0b6f09c0,f62df47bc561813807f2b5467d94399e,,,,,,1a83bd30138fbd3fe151138ce1d7e546,,,,
N-ゴルンレオ・レッグ,N-Howling Leo Legs,300300,300300,7599514f27e0108a122a142c0cca9f29,de47571a130513c36d40a445b31129b2,eb9e25e3717a70dfb5d931f165b497d6,,,,,,1de250682af4cdaed5795edd776a50bf,,,,
ヴァンダーファルクス・レッグ,Wanderfalke Legs,300320,300320,773c53aedae3bcefb3be850da7528045,ea4ade17d531b9f6d7205bee882a20a3,7253f4ec603d7b5801d88f4f1cdf7201,,,,,,1a83bd30138fbd3fe151138ce1d7e546,,,,
エンヴォージャー・レッグ,Enforge Legs,300330,300330,0151d4506a2eab5bc6cf22ba321c1628,e74b9182b1a7ae1524164f836bc32b01,30a0ab9dd396c41d403f85ec804f1ad2,,,,,,1a83bd30138fbd3fe151138ce1d7e546,,,,
インフェルド・レッグ,Infilt Legs,300360,300360,00a48a5700edb3e70eca25520aba3434,d084a28d16ce0e27fc3668a00ffc5644,802cd183d66389759f5ef32d681855cb,,,,,,2bd05076bb0a7d606b6ec41de415ce69,,,,
,,300370,300370,,,,,,,,,1de250682af4cdaed5795edd776a50bf,,,,
,,300380,300380,,,,,,,,,1de250682af4cdaed5795edd776a50bf,,,,
,,300390,300390,,,,,,,,,1de250682af4cdaed5795edd776a50bf,,,,
,,300400,300400,,,,,,,,,1380539051165acf0862243be5f9747d,,,,
,,300410,300410,,,,,,,,,2bd05076bb0a7d606b6ec41de415ce69,,,,
,,300420,300420,,,,,,,,,1a83bd30138fbd3fe151138ce1d7e546,,,,
,,300430,300430,,,,,,,,,1a83bd30138fbd3fe151138ce1d7e546,,,,
￥インフェルド・レッグ/B,Infilt Legs/B,300440,300440,51b1d82c7f381d33f768f7f74d690c86,6e8d12af3a67216c69a0e595ecef55e2,9ee52d2ad03f177f6e0f7ff669899c35,,,,,,2bd05076bb0a7d606b6ec41de415ce69,,,,
,,300450,300450,,,,,,,,,1a83bd30138fbd3fe151138ce1d7e546,,,,
,,300460,300460,,,,,,,,,1de250682af4cdaed5795edd776a50bf,,,,
,,300480,300480,,,,,,,,,2bd05076bb0a7d606b6ec41de415ce69,,,,
アルガスレイ・レッグ,Arga Slay Legs,300490,300490,edd418549fd97823586c21ceeec11f8f,af4241a1c9e8e90d1741db4c31ce49d5,712b89dce02fffc7106e21b359004fe0,,,,,,1a83bd30138fbd3fe151138ce1d7e546,,,,
ドゥーカー・レッグUC,Ruka Legs UC,300500,300500,2b97bbee11e05623098ce57e464afee4,4c194865710ba77be508044546c48e54,5aba57dca3f8082d7bb303937ae2aaf7,,,,,,1380539051165acf0862243be5f9747d,,,,
ヴェテルノ・レッグUC/B,Veterno Legs UC/B,300510,300510,,,,,,,,,,,,,
シュディング・レッグ,Shting Legs,300520,300520,851ec30cac4f01773183349f7962fb7b,ae004ea36e649abe5ee648be614015e8,21fe1fa57eeacae471a2d7768b6d6fc4,,,,,,1a83bd30138fbd3fe151138ce1d7e546,,,,
アドミニアル・レッグ,Adminial Legs,300530,300530,280194d27afa39bb2a6540b4930f1262,244a8d1bdf5ac672d422fedaa7dd9285,f986214a0f69134e4e34a37a3c947033,,,,,,2bd05076bb0a7d606b6ec41de415ce69,,,,
アドミニアル・レッグ NPC,General's Legs NPC,300539,300539,,7d0e802443ef3016fb09c7a0bd4ca770,51ebb019255f0add31dd1028b28d3440,,,,,,2bd05076bb0a7d606b6ec41de415ce69,,,,
テスカトーラス・レッグ,Tezcatloras Legs,300540,300540,1b3c9ef56d8e314d5cc9c905e34b620c,57d540c6e1e37b276d8b6e0b9561f041,df717a525103ff89f6806ba4f0382da7,,,,,,1a83bd30138fbd3fe151138ce1d7e546,,,,
,,300550,300550,,,,,,,,,1a83bd30138fbd3fe151138ce1d7e546,,,,
ヴォルガルド・レッグ,Volgard Legs,300560,300560,ec00e8a68a2bd6331f783a223ddb2037,337de5870012451126d3dd415ce452bf,0f4cb142a6c2451f75bc08c78f1b6298,,,,,,2bd05076bb0a7d606b6ec41de415ce69,,,,
￥インフェルド・レッグAF/B,Infilt Legs AF/B,300570,300570,2ced58c354c6f9ab936aca887927dfbe,2ad7bb0ebec2c2ddd3d9bf832a1447f5,eac488111c9484be5d6ffcd5b099a45b,,,,,,2bd05076bb0a7d606b6ec41de415ce69,,,,
ディガーン・レッグUC,Di Gant Legs UC,300590,300590,76ac18bc6704afb9a5724a4f66d85d7a,7a3eedd0ee53037b5d4e9b5575ba5744,029e8e09e4ed9b2b1fab6e3f181ea9e1,,,,,,2bbc2c665ffa8b823c916c68031ef88d,,,,
ディガーン・レッグAF,Di Gant Legs AF,300600,300600,9688aec4d2881b2916613029b814f7f1,53f639da71208603b8d0a60419856a3b,4bd3be7aff9b06955aa04e24cdc614b3,,,,,,2bbc2c665ffa8b823c916c68031ef88d,,,,
,,300610,300610,,ccc3c8bfbaed65651c24ae113a387573,4ab96f0f3040391cb9f15693529df6fe,,,,,,,,,,
ザンナ・レッグAF,Zanna Legs AF,300620,300620,cfa3e8dbe763631a27a1bf892e3ca23e,a17c9a8054a496d2650e063ad22b348d,ddeb5997eb01e285850a8d62c4888213,,,,,,2bd05076bb0a7d606b6ec41de415ce69,,,,
,,300630,300630,,,,,,,,,1a83bd30138fbd3fe151138ce1d7e546,,,,
,,300640,300640,,,,,,,,,1a83bd30138fbd3fe151138ce1d7e546,,,,
,,300650,300650,,,,,,,,,,,,,
￥トイフェント・シリーズ　ＴＶ３(迷彩)　レッグ,,300670,300670,,,,,,,,,,,,,
レイスターン・レッグ,Raystern Legs,300680,300680,66c106dd2d1b6e1dee2ed483d7ba4d97,eb7950660fb9fe038e28f45f158f5cb5,26ae1aba3f99e8fad759d761d5baa0e7,,,,,,2bd05076bb0a7d606b6ec41de415ce69,,,,
レイスターン・レッグ/B,Raystern Legs/B,300690,300690,4dca5a376abf7148279455aa943f9490,110369ec602f6db7ff0adb8b08639476,5b945af7867c5178e25655629ba27473,,,,,,2bd05076bb0a7d606b6ec41de415ce69,,,,
ガルネージ・レッグ,Galnage Legs,300700,300700,8f9f309561dfb410302dc8acc0556827,595b9e3a70b2d78f9336fd0a59e9050c,84b96fa8abfb79c75d4f37f3c070a594,,,,,,1a83bd30138fbd3fe151138ce1d7e546,,,,
ガルネージ・レッグ/B,Galnage Legs/B,300710,300710,e920ada99bab65d77def92adece68e38,d0ecb2346e812ac5bcf3e2f01a48acf0,ebe16ce599c652898b410f6c204182b9,,,,,,1a83bd30138fbd3fe151138ce1d7e546,,,,
ライカンスローダ・レッグ,Lycanthro Legs,300720,300720,6e8307de3b0f329871548e980ab76c25,c8bc2db1e46bd28ff4accb5ea6a33a82,e907e75b4280d38cef63a8dfb31378a2,,,,,,1de250682af4cdaed5795edd776a50bf,,,,
ライカンスローダ・レッグ/B,Lycanthro Legs/B,300730,300730,90878fcd4fbdcc774dc4b79c4c05d557,54946ceba4fc01fdfa33701b4bdd5fea,0cfbb4611f71fd8ab750220882deec7f,,,,,,1de250682af4cdaed5795edd776a50bf,,,,
,,300740,300740,,,,,,,,,2bd05076bb0a7d606b6ec41de415ce69,,,,
アクラオ・レッグUC,Demon King Legs UC,300810,300810,69778dd21ad94e761b922775941e77a2,611cd1e4a08fbdc519e3e7f8a50f6497,42da1c342a0b8cd54fd5a95e5921376f,,,,,,1a83bd30138fbd3fe151138ce1d7e546,,,,
アクラオ・レッグMF,Demon King Legs MF,300820,300820,8955f171ac3f310d88305c52442e3187,be7b8fcd0ca7c147b92abeeda6323cc3,0479dd4531331a6a9a1b24536f5a5d50,,,,,,1a83bd30138fbd3fe151138ce1d7e546,,,,
ギャレスト・レッグUC,Garrest Legs UC,300850,300850,bb14cfef3a6816bf45a83416772b2cb1,485ddb8ba9eda54a8a65aac705e931a2,98f84ab376821699334e8f1ed5ee1aed,,,,,,2bd05076bb0a7d606b6ec41de415ce69,,,,
ギャレスト・レッグMF,Garrest Legs MF,300860,300860,084772990826524584cdba0c51bad602,94daf3b10fad6cadeefd613102c27dc8,1af17798e7d564c0ead1a8fb76a6e466,,,,,,2bd05076bb0a7d606b6ec41de415ce69,,,,
ドゥーカー・レッグMF,Ruka Legs MF,300920,300920,16231051c462bda8ce6112552d494c11,a61f04eea9221be91ad9c7e2d5efec3a,1f2c4c6b7c2782dc0c6a299560cb3c52,,,,,,1380539051165acf0862243be5f9747d,,,,
トイフェント・レッグUC,Teufent Legs UC,300940,300940,d2aeb1f1ee493b3f2fbffc0352d9187a,4065d7df263ec14b708b9b1663f9c601,e07dcffbaed36546f580d1005ec5c255,,,,,,2bd05076bb0a7d606b6ec41de415ce69,,,,
,,399900,399900,,4e6349581b8c985bb1e43735e8beff2e,736b4b9d231f1922ca520a784544deec,,,,,,,,,,
