JP Name,EN Name,id,Human Hash,Classic Cast Hash,Classic Caseal Hash,.fig Hash,Substitute Motions are in win32reboot, unlike most NGS player files. The first two characters of each filename are the folder name
Yの字,Letter Y,010,56\87abc9adc646be2f052b3b9f177e55,bc\fa5880d2defceb4f7944be6dd6ee69,9e\c5b6bc3fc1a70ffad58112a32a9488,60\f9b801cf4756b51428ffd4e1a25ff3
高速スピン,Rapid Spin,011,6a\5ca3a1224859739f2f9bf6e200fb46,1a\e6287a932351970e239127e01c1ff3,2f\05a8c0a09ff8e4c27343195d40775b,e4\85ebb747a37f41253714067fea4394
スタイリッシュ,Stylish,012,f4\90954e1fa40e891c57008df01341b0,da\f7c80ee61c259cf8623c87e7491932,20\b7c101631fd98ef414611a2e9fb2b1,02\a5dbf992d0c92ca5a8a1a2e0274c02
腕を上げる,Raise Arms,013,82\8622fa14080849f29f666d8abb9860,35\ff3c6adc548ed72941b13d2a896068,f7\44de91ebeb862f80cceaedfcd7525d,15\44cb870a9655285bb107c694282220
きゃぴーん,Cutesy,014,eb\1bd579b21cf974ce9136883eb168ab,71\1cbcba588ae15fc3cee6e1a0ef14da,6c\9bb99085a63451da1b0e7cddaf8fa2,f9\667ad1581a26ec0b5e7d33c88786c3
跳びかかる,Leap,015,a5\8b30bdfec6689d5e147e2b719f3c1c,c6\5c0f76b23c83bbf1cfcc12e35661c2,30\6277b47dba5073f4f72b64232e6b6d,3c\b5b9ec9357b31d6841cf793327596c
体をひねる,Twist,016,da\f72c682413c86da8cb516b32831204,eb\44a3c69c44b579b55687871df69fcc,6c\df2918dcd4b0b0fd6300470e0a30db,7a\c3660820e605082183b1f57406b8fc
軽やか,Lightweight,017,c6\dbeef3c0037a57613781a52208c16c,d6\7c14e71191e51ebc4be871818048dd,f0\a1d6d24a4acf15a45a86db086744a0,e8\deb9d6c5efb1e17b49ff3e888411cb
腕を上げる2,Raise Arms 2,018,8f\4c2befd9dff9d1fe98fd13ab5a6f00,39\b2b6bf05f6e1ce931401922e984399,28\58eebd6aad5c1920dda24107a93a26,f4\537b7e549dc37563067ca3f371432d
腕組み浮遊,Floating with Arms Crossed,019,3b\293b06b9d37d1830a6e81578334a74,ef\a0159c6312b2e75cb180bd74896356,bc\3d998941ef79f90cf084165735026b,9c\1cedc54d2612cdfd0fda19d3d2c4b7
[Unnamed 20],,020,ec\7902cb850faba1a48b71600e488cbf,46\04bca29fc16d1dd940baa432d53afe,20\a547c8f8bcc2215f98e475d41a110b,0c\e69caa181e3df6a74e1c55dfde5d31
おじさんの魔法,Uncle's Spell,021,56\3d08039ea138e5a3ba030dcbead71f,b4\20c5909d52844f864a0565eb3fb3f3,9f\3c8e4230c4258610f7d8dcc785be7d,e2\7612c94660f7fe3312c67d5f769733
キョンシー,Jiangshi,022,c5\fac2692433742ff5a7a7825d886b7f,06\e9184f6cfc2e7b9cd7652c9b0699cf,6f\4d9b66995d2bec8eafc0e23b119e01,29\7e01ea5917f76af1c2c23c6ca167f4
直立浮遊,Vertical Float,024,32\7487d2d9ddba7cad1573c09cfec012,db\6f0fb565ab85890d241e94467d7c63,6b\f035cb2bb8e0d97c0752491ae0716e,f3\eac1b7111deb098bdac49f1016f053
ジャイロランナー,Gyro Runner,025,9c\1f570a9852171720b555d275a2e248,4c\320edb88940d99a346bc7492c852e3,eb\12cdb7e7bf2b6aef1ebf497dc58aea,5b\35ee3172a3eedda1ec9d2886af5c97
スーパーヒーロー,Superhero,026,1f\8e7856b6b0fbd8b9cb7cec5addeee0,72\59c4c0cfb2e830bdab157f82fb0159,dd\dcbb78a71d7e763eb5d0d56ef87f79,d3\d87bb8b112ca5c23fe5a48c1ddffda
